name,date,mean,sitename
plant_height,2014-06-04T18:18:43Z,96,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T19:22:42Z,99,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T21:10:47Z,41,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T18:42:18Z,102,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T18:11:14Z,79,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T18:31:57Z,97,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:41:14Z,67,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:23:26Z,167,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:22:29Z,235,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T18:59:04Z,109,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:44:02Z,122,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T18:46:51Z,97,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T18:49:43Z,74,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:00:00Z,415,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T20:18:07Z,37,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T18:20:32Z,314,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T18:07:24Z,511,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T23:07:56Z,102,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T18:59:13Z,35,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T19:23:38Z,53,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T20:42:22Z,102,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T19:41:52Z,604,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T20:36:46Z,463,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T21:32:05Z,266,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T20:03:41Z,214,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T19:22:45Z,622,Danforth Plant Science Center Bellweather Phenotyping Facility
